event_time,signup_cohort,user_id,stage,channel,platform,city,app_version,event_count,activation_event,vkyc_success_event,payment_success_event,days_since_launch
2026-03-22,2026-03-19,U103265,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103266,Signup,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103266,Phone Verified,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103266,PAN Verified,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103266,FD Payment Success,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,1,46
2026-03-22,2026-03-19,U103266,VKYC Success,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,1,0,46
2026-03-19,2026-03-19,U103267,Signup,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103267,Phone Verified,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103267,PAN Verified,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103267,FD Payment Success,Meta,Android,Delhi,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103267,VKYC Success,Meta,Android,Delhi,3.8.1,1,0,1,0,46
2026-03-19,2026-03-19,U103268,Signup,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103268,Phone Verified,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103268,PAN Verified,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103268,FD Payment Success,Organic,Android,Bangalore,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103268,VKYC Success,Organic,Android,Bangalore,3.8.1,1,0,1,0,46
2026-03-22,2026-03-19,U103268,Card Issued,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103269,Signup,Organic,Android,Pune,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103269,Phone Verified,Organic,Android,Pune,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103269,PAN Verified,Organic,Android,Pune,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103269,FD Payment Success,Organic,Android,Pune,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103269,VKYC Success,Organic,Android,Pune,3.8.1,1,0,1,0,46
2026-03-19,2026-03-19,U103270,Signup,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103270,Phone Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103270,PAN Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103271,Signup,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103271,Phone Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103271,PAN Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103271,FD Payment Success,Google,iOS,Mumbai,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103272,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103272,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103272,PAN Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103272,FD Payment Success,Meta,Android,Mumbai,3.7.9,1,0,0,1,46
2026-03-22,2026-03-19,U103272,VKYC Success,Meta,Android,Mumbai,3.7.9,1,0,1,0,46
2026-03-23,2026-03-19,U103272,Card Issued,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103273,Signup,Google,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103273,Phone Verified,Google,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103273,PAN Verified,Google,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103273,FD Payment Success,Google,Android,Hyderabad,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103274,Signup,Google,iOS,Bangalore,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103274,Phone Verified,Google,iOS,Bangalore,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103274,PAN Verified,Google,iOS,Bangalore,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103274,FD Payment Success,Google,iOS,Bangalore,3.7.9,1,0,0,1,46
2026-03-22,2026-03-19,U103274,VKYC Success,Google,iOS,Bangalore,3.7.9,1,0,1,0,46
2026-03-19,2026-03-19,U103275,Signup,Meta,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103275,Phone Verified,Meta,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103275,PAN Verified,Meta,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103276,Signup,PaisaBazaar,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103276,Phone Verified,PaisaBazaar,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103276,PAN Verified,PaisaBazaar,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103277,Signup,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103277,Phone Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103277,PAN Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103278,Signup,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103278,Phone Verified,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103279,Signup,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103279,Phone Verified,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103279,PAN Verified,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103279,FD Payment Success,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,1,46
2026-03-22,2026-03-19,U103279,VKYC Success,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,1,0,46
2026-03-22,2026-03-19,U103279,Card Issued,PaisaBazaar,Android,Hyderabad,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103279,Card Activated,PaisaBazaar,Android,Hyderabad,3.8.0,1,1,0,0,46
2026-03-19,2026-03-19,U103280,Signup,Meta,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103280,Phone Verified,Meta,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103280,PAN Verified,Meta,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103280,FD Payment Success,Meta,iOS,Mumbai,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103281,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103281,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103282,Signup,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103282,Phone Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103282,PAN Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103282,FD Payment Success,Google,iOS,Mumbai,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103283,Signup,Google,Android,Hyderabad,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103283,Phone Verified,Google,Android,Hyderabad,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103284,Signup,Meta,iOS,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103284,Phone Verified,Meta,iOS,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103284,PAN Verified,Meta,iOS,Delhi,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103285,Signup,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103285,Phone Verified,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103285,PAN Verified,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103285,FD Payment Success,Meta,Android,Pune,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103286,Signup,CRED,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103286,Phone Verified,CRED,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103287,Signup,Meta,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103287,Phone Verified,Meta,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103287,PAN Verified,Meta,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103287,FD Payment Success,Meta,iOS,Hyderabad,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103287,VKYC Success,Meta,iOS,Hyderabad,3.8.1,1,0,1,0,46
2026-03-22,2026-03-19,U103287,Card Issued,Meta,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103288,Signup,CRED,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103288,Phone Verified,CRED,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103288,PAN Verified,CRED,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103288,FD Payment Success,CRED,Android,Delhi,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103289,Signup,Google,Android,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103289,Phone Verified,Google,Android,Pune,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103289,PAN Verified,Google,Android,Pune,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103290,Signup,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103290,Phone Verified,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103290,PAN Verified,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103290,FD Payment Success,Google,Web,Pune,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103290,VKYC Success,Google,Web,Pune,3.8.1,1,0,1,0,46
2026-03-19,2026-03-19,U103291,Signup,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103291,Phone Verified,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103291,PAN Verified,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103291,FD Payment Success,Meta,Android,Delhi,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103292,Signup,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103292,Phone Verified,Meta,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103293,Signup,Organic,iOS,Pune,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103294,Signup,CRED,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103294,Phone Verified,CRED,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103295,Signup,Meta,Android,Hyderabad,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103296,Signup,PaisaBazaar,iOS,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103296,Phone Verified,PaisaBazaar,iOS,Pune,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103296,PAN Verified,PaisaBazaar,iOS,Pune,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103296,FD Payment Success,PaisaBazaar,iOS,Pune,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103297,Signup,Meta,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103297,Phone Verified,Meta,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103297,PAN Verified,Meta,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103298,Signup,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103298,Phone Verified,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103298,PAN Verified,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103298,FD Payment Success,PaisaBazaar,Android,Bangalore,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103299,Signup,Google,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103299,Phone Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103299,PAN Verified,Google,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103299,FD Payment Success,Google,Android,Bangalore,3.7.9,1,0,0,1,46
2026-03-22,2026-03-19,U103299,VKYC Success,Google,Android,Bangalore,3.7.9,1,0,1,0,46
2026-03-22,2026-03-19,U103299,Card Issued,Google,Android,Bangalore,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103299,Card Activated,Google,Android,Bangalore,3.7.9,1,1,0,0,46
2026-03-19,2026-03-19,U103300,Signup,Organic,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103300,Phone Verified,Organic,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103300,PAN Verified,Organic,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103301,Signup,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103301,Phone Verified,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103301,PAN Verified,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103301,FD Payment Success,Organic,Android,Delhi,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103302,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103302,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103302,PAN Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103303,Signup,PaisaBazaar,Web,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103303,Phone Verified,PaisaBazaar,Web,Pune,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103304,Signup,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103304,Phone Verified,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103305,Signup,Google,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103305,Phone Verified,Google,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103305,PAN Verified,Google,Android,Delhi,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103305,FD Payment Success,Google,Android,Delhi,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103305,VKYC Success,Google,Android,Delhi,3.8.1,1,0,1,0,46
2026-03-19,2026-03-19,U103306,Signup,Google,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103306,Phone Verified,Google,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103307,Signup,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103307,Phone Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103307,PAN Verified,CRED,iOS,Hyderabad,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103307,FD Payment Success,CRED,iOS,Hyderabad,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103308,Signup,Meta,iOS,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103308,Phone Verified,Meta,iOS,Bangalore,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103308,PAN Verified,Meta,iOS,Bangalore,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103308,FD Payment Success,Meta,iOS,Bangalore,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103309,Signup,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103309,Phone Verified,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103309,PAN Verified,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103310,Signup,Google,iOS,Delhi,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103311,Signup,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103311,Phone Verified,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103311,PAN Verified,Google,Web,Pune,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103311,FD Payment Success,Google,Web,Pune,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103312,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103312,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103312,PAN Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103312,FD Payment Success,Meta,Android,Mumbai,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103313,Signup,Meta,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103313,Phone Verified,Meta,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103314,Signup,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103314,Phone Verified,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103314,PAN Verified,Meta,Android,Pune,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103314,FD Payment Success,Meta,Android,Pune,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103315,Signup,CRED,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103315,Phone Verified,CRED,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103315,PAN Verified,CRED,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103315,FD Payment Success,CRED,iOS,Mumbai,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103315,VKYC Success,CRED,iOS,Mumbai,3.8.1,1,0,1,0,46
2026-03-22,2026-03-19,U103315,Card Issued,CRED,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103316,Signup,Organic,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103316,Phone Verified,Organic,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103316,PAN Verified,Organic,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103316,FD Payment Success,Organic,iOS,Mumbai,3.8.1,1,0,0,1,46
2026-03-22,2026-03-19,U103316,VKYC Success,Organic,iOS,Mumbai,3.8.1,1,0,1,0,46
2026-03-22,2026-03-19,U103316,Card Issued,Organic,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103316,Card Activated,Organic,iOS,Mumbai,3.8.1,1,1,0,0,46
2026-03-19,2026-03-19,U103317,Signup,PaisaBazaar,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103317,Phone Verified,PaisaBazaar,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103317,PAN Verified,PaisaBazaar,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103318,Signup,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103318,Phone Verified,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103318,PAN Verified,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103318,FD Payment Success,PaisaBazaar,Android,Hyderabad,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103319,Signup,PaisaBazaar,Android,Pune,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103319,Phone Verified,PaisaBazaar,Android,Pune,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103319,PAN Verified,PaisaBazaar,Android,Pune,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103319,FD Payment Success,PaisaBazaar,Android,Pune,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103320,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103320,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103320,PAN Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103321,Signup,Meta,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103321,Phone Verified,Meta,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103321,PAN Verified,Meta,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103321,FD Payment Success,Meta,Android,Bangalore,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103322,Signup,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103322,Phone Verified,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103322,PAN Verified,Organic,Android,Bangalore,3.8.1,1,0,0,0,46
2026-03-22,2026-03-19,U103322,FD Payment Success,Organic,Android,Bangalore,3.8.1,1,0,0,1,46
2026-03-19,2026-03-19,U103323,Signup,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103323,Phone Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103323,PAN Verified,Meta,Android,Bangalore,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103324,Signup,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103324,Phone Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103324,PAN Verified,Google,iOS,Mumbai,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103325,Signup,Meta,iOS,Bangalore,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103325,Phone Verified,Meta,iOS,Bangalore,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103325,PAN Verified,Meta,iOS,Bangalore,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103325,FD Payment Success,Meta,iOS,Bangalore,3.8.0,1,0,0,1,46
2026-03-22,2026-03-19,U103325,VKYC Success,Meta,iOS,Bangalore,3.8.0,1,0,1,0,46
2026-03-22,2026-03-19,U103325,Card Issued,Meta,iOS,Bangalore,3.8.0,1,0,0,0,46
2026-03-19,2026-03-19,U103326,Signup,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103326,Phone Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103326,PAN Verified,Meta,Android,Mumbai,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103326,FD Payment Success,Meta,Android,Mumbai,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103327,Signup,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103327,Phone Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103327,PAN Verified,Google,iOS,Mumbai,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103328,Signup,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103328,Phone Verified,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103328,PAN Verified,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103328,FD Payment Success,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,0,1,46
2026-03-22,2026-03-19,U103328,VKYC Success,PaisaBazaar,iOS,Mumbai,3.7.9,1,0,1,0,46
2026-03-19,2026-03-19,U103329,Signup,Meta,Android,Hyderabad,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103329,Phone Verified,Meta,Android,Hyderabad,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103330,Signup,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103330,Phone Verified,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103330,PAN Verified,Organic,Android,Delhi,3.7.9,1,0,0,0,46
2026-03-22,2026-03-19,U103330,FD Payment Success,Organic,Android,Delhi,3.7.9,1,0,0,1,46
2026-03-19,2026-03-19,U103331,Signup,Google,Web,Bangalore,3.7.9,1,0,0,0,46
2026-03-20,2026-03-19,U103331,Phone Verified,Google,Web,Bangalore,3.7.9,1,0,0,0,46
2026-03-21,2026-03-19,U103331,PAN Verified,Google,Web,Bangalore,3.7.9,1,0,0,0,46
2026-03-19,2026-03-19,U103332,Signup,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103332,Phone Verified,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103332,PAN Verified,Google,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103332,FD Payment Success,Google,Android,Delhi,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103333,Signup,Meta,Web,Bangalore,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103333,Phone Verified,Meta,Web,Bangalore,3.8.1,1,0,0,0,46
2026-03-21,2026-03-19,U103333,PAN Verified,Meta,Web,Bangalore,3.8.1,1,0,0,0,46
2026-03-19,2026-03-19,U103334,Signup,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103334,Phone Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-21,2026-03-19,U103334,PAN Verified,Meta,Android,Delhi,3.8.0,1,0,0,0,46
2026-03-22,2026-03-19,U103334,FD Payment Success,Meta,Android,Delhi,3.8.0,1,0,0,1,46
2026-03-19,2026-03-19,U103335,Signup,CRED,Android,Pune,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103335,Phone Verified,CRED,Android,Pune,3.8.1,1,0,0,0,46
2026-03-20,2026-03-19,U103336,Signup,Meta,iOS,Delhi,3.8.0,1,0,0,0,46
2026-03-20,2026-03-19,U103336,Phone Verified,Meta,iOS,Delhi,3.8.0,1,0,0,0,46
